label,size,model_condition,pid,time
4,30,model_2_SeedDen_0.25,3777042,10
5,21,model_2_SeedDen_0.25,3777042,10
6,26,model_2_SeedDen_0.25,3777042,10
7,30,model_2_SeedDen_0.25,3777042,10
8,25,model_2_SeedDen_0.25,3777042,10
9,33,model_2_SeedDen_0.25,3777042,10
10,29,model_2_SeedDen_0.25,3777042,10
11,29,model_2_SeedDen_0.25,3777042,10
12,29,model_2_SeedDen_0.25,3777042,10
13,26,model_2_SeedDen_0.25,3777042,10
14,28,model_2_SeedDen_0.25,3777042,10
0,110,model_2_SeedDen_0.25,3777042,20
1,102,model_2_SeedDen_0.25,3777042,20
2,114,model_2_SeedDen_0.25,3777042,20
3,76,model_2_SeedDen_0.25,3777042,20
4,114,model_2_SeedDen_0.25,3777042,20
5,101,model_2_SeedDen_0.25,3777042,20
6,105,model_2_SeedDen_0.25,3777042,20
7,114,model_2_SeedDen_0.25,3777042,20
8,102,model_2_SeedDen_0.25,3777042,20
9,118,model_2_SeedDen_0.25,3777042,20
10,104,model_2_SeedDen_0.25,3777042,20
11,117,model_2_SeedDen_0.25,3777042,20
12,106,model_2_SeedDen_0.25,3777042,20
13,99,model_2_SeedDen_0.25,3777042,20
14,87,model_2_SeedDen_0.25,3777042,20
0,249,model_2_SeedDen_0.25,3777042,30
1,229,model_2_SeedDen_0.25,3777042,30
2,253,model_2_SeedDen_0.25,3777042,30
3,178,model_2_SeedDen_0.25,3777042,30
4,245,model_2_SeedDen_0.25,3777042,30
5,224,model_2_SeedDen_0.25,3777042,30
6,230,model_2_SeedDen_0.25,3777042,30
7,242,model_2_SeedDen_0.25,3777042,30
8,220,model_2_SeedDen_0.25,3777042,30
9,262,model_2_SeedDen_0.25,3777042,30
10,233,model_2_SeedDen_0.25,3777042,30
11,256,model_2_SeedDen_0.25,3777042,30
12,232,model_2_SeedDen_0.25,3777042,30
13,214,model_2_SeedDen_0.25,3777042,30
14,177,model_2_SeedDen_0.25,3777042,30
0,846,model_2_SeedDen_0.25,3777042,40
1,437,model_2_SeedDen_0.25,3777042,40
2,346,model_2_SeedDen_0.25,3777042,40
3,420,model_2_SeedDen_0.25,3777042,40
4,798,model_2_SeedDen_0.25,3777042,40
5,418,model_2_SeedDen_0.25,3777042,40
6,389,model_2_SeedDen_0.25,3777042,40
7,458,model_2_SeedDen_0.25,3777042,40
8,406,model_2_SeedDen_0.25,3777042,40
9,448,model_2_SeedDen_0.25,3777042,40
10,394,model_2_SeedDen_0.25,3777042,40
11,348,model_2_SeedDen_0.25,3777042,40
12,291,model_2_SeedDen_0.25,3777042,40
0,22,model_2_SeedDen_0.25,3777041,10
1,25,model_2_SeedDen_0.25,3777041,10
2,61,model_2_SeedDen_0.25,3777041,10
3,33,model_2_SeedDen_0.25,3777041,10
4,26,model_2_SeedDen_0.25,3777041,10
5,26,model_2_SeedDen_0.25,3777041,10
6,31,model_2_SeedDen_0.25,3777041,10
7,30,model_2_SeedDen_0.25,3777041,10
8,28,model_2_SeedDen_0.25,3777041,10
9,27,model_2_SeedDen_0.25,3777041,10
10,23,model_2_SeedDen_0.25,3777041,10
11,29,model_2_SeedDen_0.25,3777041,10
12,26,model_2_SeedDen_0.25,3777041,10
13,9,model_2_SeedDen_0.25,3777041,10
0,97,model_2_SeedDen_0.25,3777041,20
1,98,model_2_SeedDen_0.25,3777041,20
2,166,model_2_SeedDen_0.25,3777041,20
3,109,model_2_SeedDen_0.25,3777041,20
4,104,model_2_SeedDen_0.25,3777041,20
5,115,model_2_SeedDen_0.25,3777041,20
6,113,model_2_SeedDen_0.25,3777041,20
7,119,model_2_SeedDen_0.25,3777041,20
8,92,model_2_SeedDen_0.25,3777041,20
9,110,model_2_SeedDen_0.25,3777041,20
10,100,model_2_SeedDen_0.25,3777041,20
11,107,model_2_SeedDen_0.25,3777041,20
12,101,model_2_SeedDen_0.25,3777041,20
13,42,model_2_SeedDen_0.25,3777041,20
0,226,model_2_SeedDen_0.25,3777041,30
1,224,model_2_SeedDen_0.25,3777041,30
2,338,model_2_SeedDen_0.25,3777041,30
3,233,model_2_SeedDen_0.25,3777041,30
4,240,model_2_SeedDen_0.25,3777041,30
5,433,model_2_SeedDen_0.25,3777041,30
6,235,model_2_SeedDen_0.25,3777041,30
7,255,model_2_SeedDen_0.25,3777041,30
8,244,model_2_SeedDen_0.25,3777041,30
9,211,model_2_SeedDen_0.25,3777041,30
10,243,model_2_SeedDen_0.25,3777041,30
11,230,model_2_SeedDen_0.25,3777041,30
12,120,model_2_SeedDen_0.25,3777041,30
0,398,model_2_SeedDen_0.25,3777041,40
1,392,model_2_SeedDen_0.25,3777041,40
2,543,model_2_SeedDen_0.25,3777041,40
3,412,model_2_SeedDen_0.25,3777041,40
4,413,model_2_SeedDen_0.25,3777041,40
5,676,model_2_SeedDen_0.25,3777041,40
6,411,model_2_SeedDen_0.25,3777041,40
7,432,model_2_SeedDen_0.25,3777041,40
8,435,model_2_SeedDen_0.25,3777041,40
9,355,model_2_SeedDen_0.25,3777041,40
10,368,model_2_SeedDen_0.25,3777041,40
11,361,model_2_SeedDen_0.25,3777041,40
12,227,model_2_SeedDen_0.25,3777041,40
0,29,model_2_SeedDen_0.25,3776914,10
1,26,model_2_SeedDen_0.25,3776914,10
2,16,model_2_SeedDen_0.25,3776914,10
3,23,model_2_SeedDen_0.25,3776914,10
4,35,model_2_SeedDen_0.25,3776914,10
5,32,model_2_SeedDen_0.25,3776914,10
6,26,model_2_SeedDen_0.25,3776914,10
7,24,model_2_SeedDen_0.25,3776914,10
8,28,model_2_SeedDen_0.25,3776914,10
9,25,model_2_SeedDen_0.25,3776914,10
10,32,model_2_SeedDen_0.25,3776914,10
11,35,model_2_SeedDen_0.25,3776914,10
12,29,model_2_SeedDen_0.25,3776914,10
13,27,model_2_SeedDen_0.25,3776914,10
14,13,model_2_SeedDen_0.25,3776914,10
0,108,model_2_SeedDen_0.25,3776914,20
1,98,model_2_SeedDen_0.25,3776914,20
2,73,model_2_SeedDen_0.25,3776914,20
3,127,model_2_SeedDen_0.25,3776914,20
4,86,model_2_SeedDen_0.25,3776914,20
5,216,model_2_SeedDen_0.25,3776914,20
6,204,model_2_SeedDen_0.25,3776914,20
7,104,model_2_SeedDen_0.25,3776914,20
8,109,model_2_SeedDen_0.25,3776914,20
9,114,model_2_SeedDen_0.25,3776914,20
10,109,model_2_SeedDen_0.25,3776914,20
11,80,model_2_SeedDen_0.25,3776914,20
12,54,model_2_SeedDen_0.25,3776914,20
0,239,model_2_SeedDen_0.25,3776914,30
1,213,model_2_SeedDen_0.25,3776914,30
2,171,model_2_SeedDen_0.25,3776914,30
3,268,model_2_SeedDen_0.25,3776914,30
4,202,model_2_SeedDen_0.25,3776914,30
5,423,model_2_SeedDen_0.25,3776914,30
6,389,model_2_SeedDen_0.25,3776914,30
7,223,model_2_SeedDen_0.25,3776914,30
8,245,model_2_SeedDen_0.25,3776914,30
9,246,model_2_SeedDen_0.25,3776914,30
10,246,model_2_SeedDen_0.25,3776914,30
11,170,model_2_SeedDen_0.25,3776914,30
12,118,model_2_SeedDen_0.25,3776914,30
0,412,model_2_SeedDen_0.25,3776914,40
1,1024,model_2_SeedDen_0.25,3776914,40
2,325,model_2_SeedDen_0.25,3776914,40
3,437,model_2_SeedDen_0.25,3776914,40
4,369,model_2_SeedDen_0.25,3776914,40
5,603,model_2_SeedDen_0.25,3776914,40
6,395,model_2_SeedDen_0.25,3776914,40
7,428,model_2_SeedDen_0.25,3776914,40
8,434,model_2_SeedDen_0.25,3776914,40
9,449,model_2_SeedDen_0.25,3776914,40
10,290,model_2_SeedDen_0.25,3776914,40
11,203,model_2_SeedDen_0.25,3776914,40
0,32,model_2_SeedDen_0.25,3777038,10
1,28,model_2_SeedDen_0.25,3777038,10
2,23,model_2_SeedDen_0.25,3777038,10
3,27,model_2_SeedDen_0.25,3777038,10
4,9,model_2_SeedDen_0.25,3777038,10
5,27,model_2_SeedDen_0.25,3777038,10
6,26,model_2_SeedDen_0.25,3777038,10
7,35,model_2_SeedDen_0.25,3777038,10
8,28,model_2_SeedDen_0.25,3777038,10
9,31,model_2_SeedDen_0.25,3777038,10
10,20,model_2_SeedDen_0.25,3777038,10
11,32,model_2_SeedDen_0.25,3777038,10
12,27,model_2_SeedDen_0.25,3777038,10
13,28,model_2_SeedDen_0.25,3777038,10
14,30,model_2_SeedDen_0.25,3777038,10
0,110,model_2_SeedDen_0.25,3777038,20
1,110,model_2_SeedDen_0.25,3777038,20
2,102,model_2_SeedDen_0.25,3777038,20
3,152,model_2_SeedDen_0.25,3777038,20
4,107,model_2_SeedDen_0.25,3777038,20
5,110,model_2_SeedDen_0.25,3777038,20
6,121,model_2_SeedDen_0.25,3777038,20
7,101,model_2_SeedDen_0.25,3777038,20
8,98,model_2_SeedDen_0.25,3777038,20
9,93,model_2_SeedDen_0.25,3777038,20
10,122,model_2_SeedDen_0.25,3777038,20
11,112,model_2_SeedDen_0.25,3777038,20
12,106,model_2_SeedDen_0.25,3777038,20
13,111,model_2_SeedDen_0.25,3777038,20
0,228,model_2_SeedDen_0.25,3777038,30
1,250,model_2_SeedDen_0.25,3777038,30
2,230,model_2_SeedDen_0.25,3777038,30
3,333,model_2_SeedDen_0.25,3777038,30
4,243,model_2_SeedDen_0.25,3777038,30
5,235,model_2_SeedDen_0.25,3777038,30
6,736,model_2_SeedDen_0.25,3777038,30
7,244,model_2_SeedDen_0.25,3777038,30
8,214,model_2_SeedDen_0.25,3777038,30
9,214,model_2_SeedDen_0.25,3777038,30
10,267,model_2_SeedDen_0.25,3777038,30
11,227,model_2_SeedDen_0.25,3777038,30
0,399,model_2_SeedDen_0.25,3777038,40
1,978,model_2_SeedDen_0.25,3777038,40
2,396,model_2_SeedDen_0.25,3777038,40
3,425,model_2_SeedDen_0.25,3777038,40
4,755,model_2_SeedDen_0.25,3777038,40
5,1120,model_2_SeedDen_0.25,3777038,40
6,432,model_2_SeedDen_0.25,3777038,40
7,379,model_2_SeedDen_0.25,3777038,40
8,454,model_2_SeedDen_0.25,3777038,40
9,355,model_2_SeedDen_0.25,3777038,40
0,32,model_2_SeedDen_0.25,3776978,10
1,16,model_2_SeedDen_0.25,3776978,10
2,38,model_2_SeedDen_0.25,3776978,10
3,25,model_2_SeedDen_0.25,3776978,10
4,8,model_2_SeedDen_0.25,3776978,10
5,22,model_2_SeedDen_0.25,3776978,10
6,23,model_2_SeedDen_0.25,3776978,10
7,28,model_2_SeedDen_0.25,3776978,10
8,30,model_2_SeedDen_0.25,3776978,10
9,30,model_2_SeedDen_0.25,3776978,10
10,29,model_2_SeedDen_0.25,3776978,10
11,32,model_2_SeedDen_0.25,3776978,10
12,23,model_2_SeedDen_0.25,3776978,10
13,26,model_2_SeedDen_0.25,3776978,10
14,22,model_2_SeedDen_0.25,3776978,10
0,108,model_2_SeedDen_0.25,3776978,20
1,56,model_2_SeedDen_0.25,3776978,20
2,121,model_2_SeedDen_0.25,3776978,20
3,99,model_2_SeedDen_0.25,3776978,20
4,22,model_2_SeedDen_0.25,3776978,20
5,84,model_2_SeedDen_0.25,3776978,20
6,87,model_2_SeedDen_0.25,3776978,20
7,105,model_2_SeedDen_0.25,3776978,20
8,106,model_2_SeedDen_0.25,3776978,20
9,106,model_2_SeedDen_0.25,3776978,20
10,110,model_2_SeedDen_0.25,3776978,20
11,113,model_2_SeedDen_0.25,3776978,20
12,82,model_2_SeedDen_0.25,3776978,20
13,89,model_2_SeedDen_0.25,3776978,20
14,70,model_2_SeedDen_0.25,3776978,20
0,225,model_2_SeedDen_0.25,3776978,30
1,149,model_2_SeedDen_0.25,3776978,30
2,226,model_2_SeedDen_0.25,3776978,30
3,260,model_2_SeedDen_0.25,3776978,30
4,71,model_2_SeedDen_0.25,3776978,30
5,189,model_2_SeedDen_0.25,3776978,30
6,200,model_2_SeedDen_0.25,3776978,30
7,409,model_2_SeedDen_0.25,3776978,30
8,240,model_2_SeedDen_0.25,3776978,30
9,232,model_2_SeedDen_0.25,3776978,30
10,253,model_2_SeedDen_0.25,3776978,30
11,168,model_2_SeedDen_0.25,3776978,30
12,176,model_2_SeedDen_0.25,3776978,30
13,145,model_2_SeedDen_0.25,3776978,30
0,413,model_2_SeedDen_0.25,3776978,40
1,283,model_2_SeedDen_0.25,3776978,40
2,416,model_2_SeedDen_0.25,3776978,40
3,452,model_2_SeedDen_0.25,3776978,40
4,165,model_2_SeedDen_0.25,3776978,40
5,357,model_2_SeedDen_0.25,3776978,40
6,362,model_2_SeedDen_0.25,3776978,40
7,627,model_2_SeedDen_0.25,3776978,40
8,416,model_2_SeedDen_0.25,3776978,40
9,677,model_2_SeedDen_0.25,3776978,40
10,434,model_2_SeedDen_0.25,3776978,40
11,287,model_2_SeedDen_0.25,3776978,40
12,245,model_2_SeedDen_0.25,3776978,40
0,27,model_2_SeedDen_0.25,3776955,10
1,23,model_2_SeedDen_0.25,3776955,10
2,28,model_2_SeedDen_0.25,3776955,10
3,24,model_2_SeedDen_0.25,3776955,10
4,25,model_2_SeedDen_0.25,3776955,10
5,25,model_2_SeedDen_0.25,3776955,10
6,27,model_2_SeedDen_0.25,3776955,10
7,31,model_2_SeedDen_0.25,3776955,10
8,23,model_2_SeedDen_0.25,3776955,10
9,28,model_2_SeedDen_0.25,3776955,10
10,30,model_2_SeedDen_0.25,3776955,10
11,31,model_2_SeedDen_0.25,3776955,10
12,27,model_2_SeedDen_0.25,3776955,10
13,25,model_2_SeedDen_0.25,3776955,10
14,28,model_2_SeedDen_0.25,3776955,10
0,207,model_2_SeedDen_0.25,3776955,20
1,105,model_2_SeedDen_0.25,3776955,20
2,86,model_2_SeedDen_0.25,3776955,20
3,108,model_2_SeedDen_0.25,3776955,20
4,103,model_2_SeedDen_0.25,3776955,20
5,106,model_2_SeedDen_0.25,3776955,20
6,108,model_2_SeedDen_0.25,3776955,20
7,94,model_2_SeedDen_0.25,3776955,20
8,107,model_2_SeedDen_0.25,3776955,20
9,118,model_2_SeedDen_0.25,3776955,20
10,114,model_2_SeedDen_0.25,3776955,20
11,111,model_2_SeedDen_0.25,3776955,20
12,111,model_2_SeedDen_0.25,3776955,20
13,111,model_2_SeedDen_0.25,3776955,20
0,390,model_2_SeedDen_0.25,3776955,30
1,237,model_2_SeedDen_0.25,3776955,30
2,433,model_2_SeedDen_0.25,3776955,30
3,242,model_2_SeedDen_0.25,3776955,30
4,464,model_2_SeedDen_0.25,3776955,30
5,229,model_2_SeedDen_0.25,3776955,30
6,235,model_2_SeedDen_0.25,3776955,30
7,254,model_2_SeedDen_0.25,3776955,30
8,262,model_2_SeedDen_0.25,3776955,30
9,248,model_2_SeedDen_0.25,3776955,30
10,226,model_2_SeedDen_0.25,3776955,30
11,216,model_2_SeedDen_0.25,3776955,30
0,607,model_2_SeedDen_0.25,3776955,40
1,416,model_2_SeedDen_0.25,3776955,40
2,709,model_2_SeedDen_0.25,3776955,40
3,420,model_2_SeedDen_0.25,3776955,40
4,1554,model_2_SeedDen_0.25,3776955,40
5,450,model_2_SeedDen_0.25,3776955,40
6,449,model_2_SeedDen_0.25,3776955,40
7,418,model_2_SeedDen_0.25,3776955,40
8,343,model_2_SeedDen_0.25,3776955,40
9,321,model_2_SeedDen_0.25,3776955,40
0,12,model_2_SeedDen_0.25,3777039,10
1,35,model_2_SeedDen_0.25,3777039,10
2,17,model_2_SeedDen_0.25,3777039,10
3,12,model_2_SeedDen_0.25,3777039,10
4,29,model_2_SeedDen_0.25,3777039,10
5,30,model_2_SeedDen_0.25,3777039,10
6,31,model_2_SeedDen_0.25,3777039,10
7,33,model_2_SeedDen_0.25,3777039,10
8,35,model_2_SeedDen_0.25,3777039,10
9,27,model_2_SeedDen_0.25,3777039,10
10,17,model_2_SeedDen_0.25,3777039,10
11,28,model_2_SeedDen_0.25,3777039,10
12,28,model_2_SeedDen_0.25,3777039,10
13,24,model_2_SeedDen_0.25,3777039,10
14,28,model_2_SeedDen_0.25,3777039,10
0,50,model_2_SeedDen_0.25,3777039,20
1,120,model_2_SeedDen_0.25,3777039,20
2,71,model_2_SeedDen_0.25,3777039,20
3,16,model_2_SeedDen_0.25,3777039,20
4,116,model_2_SeedDen_0.25,3777039,20
5,109,model_2_SeedDen_0.25,3777039,20
6,112,model_2_SeedDen_0.25,3777039,20
7,116,model_2_SeedDen_0.25,3777039,20
8,127,model_2_SeedDen_0.25,3777039,20
9,107,model_2_SeedDen_0.25,3777039,20
10,107,model_2_SeedDen_0.25,3777039,20
11,140,model_2_SeedDen_0.25,3777039,20
12,91,model_2_SeedDen_0.25,3777039,20
13,81,model_2_SeedDen_0.25,3777039,20
0,131,model_2_SeedDen_0.25,3777039,30
1,364,model_2_SeedDen_0.25,3777039,30
2,258,model_2_SeedDen_0.25,3777039,30
3,24,model_2_SeedDen_0.25,3777039,30
4,226,model_2_SeedDen_0.25,3777039,30
5,238,model_2_SeedDen_0.25,3777039,30
6,258,model_2_SeedDen_0.25,3777039,30
7,263,model_2_SeedDen_0.25,3777039,30
8,246,model_2_SeedDen_0.25,3777039,30
9,216,model_2_SeedDen_0.25,3777039,30
10,242,model_2_SeedDen_0.25,3777039,30
11,178,model_2_SeedDen_0.25,3777039,30
12,165,model_2_SeedDen_0.25,3777039,30
0,902,model_2_SeedDen_0.25,3777039,40
1,422,model_2_SeedDen_0.25,3777039,40
2,398,model_2_SeedDen_0.25,3777039,40
3,791,model_2_SeedDen_0.25,3777039,40
4,440,model_2_SeedDen_0.25,3777039,40
5,429,model_2_SeedDen_0.25,3777039,40
6,439,model_2_SeedDen_0.25,3777039,40
7,338,model_2_SeedDen_0.25,3777039,40
8,286,model_2_SeedDen_0.25,3777039,40
9,261,model_2_SeedDen_0.25,3777039,40
0,28,model_2_SeedDen_1,1477243,10
1,30,model_2_SeedDen_1,1477243,10
2,28,model_2_SeedDen_1,1477243,10
3,34,model_2_SeedDen_1,1477243,10
4,31,model_2_SeedDen_1,1477243,10
5,25,model_2_SeedDen_1,1477243,10
6,28,model_2_SeedDen_1,1477243,10
7,21,model_2_SeedDen_1,1477243,10
8,18,model_2_SeedDen_1,1477243,10
9,25,model_2_SeedDen_1,1477243,10
10,29,model_2_SeedDen_1,1477243,10
11,29,model_2_SeedDen_1,1477243,10
12,23,model_2_SeedDen_1,1477243,10
13,29,model_2_SeedDen_1,1477243,10
14,56,model_2_SeedDen_1,1477243,10
15,23,model_2_SeedDen_1,1477243,10
16,26,model_2_SeedDen_1,1477243,10
17,28,model_2_SeedDen_1,1477243,10
18,33,model_2_SeedDen_1,1477243,10
19,26,model_2_SeedDen_1,1477243,10
20,28,model_2_SeedDen_1,1477243,10
21,26,model_2_SeedDen_1,1477243,10
22,28,model_2_SeedDen_1,1477243,10
23,38,model_2_SeedDen_1,1477243,10
24,32,model_2_SeedDen_1,1477243,10
25,26,model_2_SeedDen_1,1477243,10
26,56,model_2_SeedDen_1,1477243,10
27,35,model_2_SeedDen_1,1477243,10
28,17,model_2_SeedDen_1,1477243,10
29,79,model_2_SeedDen_1,1477243,10
30,30,model_2_SeedDen_1,1477243,10
31,23,model_2_SeedDen_1,1477243,10
32,18,model_2_SeedDen_1,1477243,10
33,30,model_2_SeedDen_1,1477243,10
34,33,model_2_SeedDen_1,1477243,10
35,28,model_2_SeedDen_1,1477243,10
36,28,model_2_SeedDen_1,1477243,10
37,23,model_2_SeedDen_1,1477243,10
38,18,model_2_SeedDen_1,1477243,10
39,30,model_2_SeedDen_1,1477243,10
40,8,model_2_SeedDen_1,1477243,10
41,23,model_2_SeedDen_1,1477243,10
42,16,model_2_SeedDen_1,1477243,10
43,26,model_2_SeedDen_1,1477243,10
44,31,model_2_SeedDen_1,1477243,10
45,34,model_2_SeedDen_1,1477243,10
46,28,model_2_SeedDen_1,1477243,10
47,25,model_2_SeedDen_1,1477243,10
48,29,model_2_SeedDen_1,1477243,10
49,30,model_2_SeedDen_1,1477243,10
50,31,model_2_SeedDen_1,1477243,10
51,24,model_2_SeedDen_1,1477243,10
52,28,model_2_SeedDen_1,1477243,10
53,26,model_2_SeedDen_1,1477243,10
54,22,model_2_SeedDen_1,1477243,10
55,19,model_2_SeedDen_1,1477243,10
56,18,model_2_SeedDen_1,1477243,10
0,276,model_2_SeedDen_1,1477243,20
1,200,model_2_SeedDen_1,1477243,20
2,214,model_2_SeedDen_1,1477243,20
3,102,model_2_SeedDen_1,1477243,20
4,89,model_2_SeedDen_1,1477243,20
5,101,model_2_SeedDen_1,1477243,20
6,106,model_2_SeedDen_1,1477243,20
7,119,model_2_SeedDen_1,1477243,20
8,102,model_2_SeedDen_1,1477243,20
9,106,model_2_SeedDen_1,1477243,20
10,396,model_2_SeedDen_1,1477243,20
11,206,model_2_SeedDen_1,1477243,20
12,104,model_2_SeedDen_1,1477243,20
13,181,model_2_SeedDen_1,1477243,20
14,114,model_2_SeedDen_1,1477243,20
15,427,model_2_SeedDen_1,1477243,20
16,112,model_2_SeedDen_1,1477243,20
17,121,model_2_SeedDen_1,1477243,20
18,168,model_2_SeedDen_1,1477243,20
19,165,model_2_SeedDen_1,1477243,20
20,110,model_2_SeedDen_1,1477243,20
21,99,model_2_SeedDen_1,1477243,20
22,113,model_2_SeedDen_1,1477243,20
23,63,model_2_SeedDen_1,1477243,20
24,109,model_2_SeedDen_1,1477243,20
25,115,model_2_SeedDen_1,1477243,20
26,104,model_2_SeedDen_1,1477243,20
27,311,model_2_SeedDen_1,1477243,20
28,109,model_2_SeedDen_1,1477243,20
29,15,model_2_SeedDen_1,1477243,20
30,97,model_2_SeedDen_1,1477243,20
31,104,model_2_SeedDen_1,1477243,20
32,57,model_2_SeedDen_1,1477243,20
33,190,model_2_SeedDen_1,1477243,20
34,171,model_2_SeedDen_1,1477243,20
35,112,model_2_SeedDen_1,1477243,20
36,113,model_2_SeedDen_1,1477243,20
37,97,model_2_SeedDen_1,1477243,20
38,84,model_2_SeedDen_1,1477243,20
39,60,model_2_SeedDen_1,1477243,20
40,68,model_2_SeedDen_1,1477243,20
41,65,model_2_SeedDen_1,1477243,20
0,833,model_2_SeedDen_1,1477243,30
1,621,model_2_SeedDen_1,1477243,30
2,235,model_2_SeedDen_1,1477243,30
3,206,model_2_SeedDen_1,1477243,30
4,232,model_2_SeedDen_1,1477243,30
5,257,model_2_SeedDen_1,1477243,30
6,2670,model_2_SeedDen_1,1477243,30
7,221,model_2_SeedDen_1,1477243,30
8,235,model_2_SeedDen_1,1477243,30
9,382,model_2_SeedDen_1,1477243,30
10,455,model_2_SeedDen_1,1477243,30
11,701,model_2_SeedDen_1,1477243,30
12,496,model_2_SeedDen_1,1477243,30
13,387,model_2_SeedDen_1,1477243,30
14,239,model_2_SeedDen_1,1477243,30
15,230,model_2_SeedDen_1,1477243,30
16,156,model_2_SeedDen_1,1477243,30
17,245,model_2_SeedDen_1,1477243,30
18,240,model_2_SeedDen_1,1477243,30
19,52,model_2_SeedDen_1,1477243,30
20,228,model_2_SeedDen_1,1477243,30
21,348,model_2_SeedDen_1,1477243,30
22,341,model_2_SeedDen_1,1477243,30
23,281,model_2_SeedDen_1,1477243,30
24,388,model_2_SeedDen_1,1477243,30
25,212,model_2_SeedDen_1,1477243,30
26,196,model_2_SeedDen_1,1477243,30
27,140,model_2_SeedDen_1,1477243,30
28,135,model_2_SeedDen_1,1477243,30
0,1215,model_2_SeedDen_1,1477243,40
1,927,model_2_SeedDen_1,1477243,40
2,843,model_2_SeedDen_1,1477243,40
3,360,model_2_SeedDen_1,1477243,40
4,397,model_2_SeedDen_1,1477243,40
5,4687,model_2_SeedDen_1,1477243,40
6,1354,model_2_SeedDen_1,1477243,40
7,417,model_2_SeedDen_1,1477243,40
8,630,model_2_SeedDen_1,1477243,40
9,1472,model_2_SeedDen_1,1477243,40
10,787,model_2_SeedDen_1,1477243,40
11,1582,model_2_SeedDen_1,1477243,40
12,425,model_2_SeedDen_1,1477243,40
13,432,model_2_SeedDen_1,1477243,40
14,409,model_2_SeedDen_1,1477243,40
15,401,model_2_SeedDen_1,1477243,40
16,476,model_2_SeedDen_1,1477243,40
17,322,model_2_SeedDen_1,1477243,40
18,243,model_2_SeedDen_1,1477243,40
0,31,model_2_SeedDen_1,1477234,10
1,25,model_2_SeedDen_1,1477234,10
2,33,model_2_SeedDen_1,1477234,10
3,31,model_2_SeedDen_1,1477234,10
4,22,model_2_SeedDen_1,1477234,10
5,28,model_2_SeedDen_1,1477234,10
6,29,model_2_SeedDen_1,1477234,10
7,30,model_2_SeedDen_1,1477234,10
8,25,model_2_SeedDen_1,1477234,10
9,29,model_2_SeedDen_1,1477234,10
10,28,model_2_SeedDen_1,1477234,10
11,23,model_2_SeedDen_1,1477234,10
12,25,model_2_SeedDen_1,1477234,10
13,28,model_2_SeedDen_1,1477234,10
14,23,model_2_SeedDen_1,1477234,10
15,23,model_2_SeedDen_1,1477234,10
16,32,model_2_SeedDen_1,1477234,10
17,58,model_2_SeedDen_1,1477234,10
18,30,model_2_SeedDen_1,1477234,10
19,46,model_2_SeedDen_1,1477234,10
20,31,model_2_SeedDen_1,1477234,10
21,23,model_2_SeedDen_1,1477234,10
22,21,model_2_SeedDen_1,1477234,10
23,24,model_2_SeedDen_1,1477234,10
24,27,model_2_SeedDen_1,1477234,10
25,28,model_2_SeedDen_1,1477234,10
26,25,model_2_SeedDen_1,1477234,10
27,55,model_2_SeedDen_1,1477234,10
28,27,model_2_SeedDen_1,1477234,10
29,37,model_2_SeedDen_1,1477234,10
30,28,model_2_SeedDen_1,1477234,10
31,36,model_2_SeedDen_1,1477234,10
32,30,model_2_SeedDen_1,1477234,10
33,31,model_2_SeedDen_1,1477234,10
34,30,model_2_SeedDen_1,1477234,10
35,22,model_2_SeedDen_1,1477234,10
36,28,model_2_SeedDen_1,1477234,10
37,29,model_2_SeedDen_1,1477234,10
38,31,model_2_SeedDen_1,1477234,10
39,27,model_2_SeedDen_1,1477234,10
40,26,model_2_SeedDen_1,1477234,10
41,16,model_2_SeedDen_1,1477234,10
42,30,model_2_SeedDen_1,1477234,10
43,27,model_2_SeedDen_1,1477234,10
44,29,model_2_SeedDen_1,1477234,10
45,26,model_2_SeedDen_1,1477234,10
46,31,model_2_SeedDen_1,1477234,10
47,30,model_2_SeedDen_1,1477234,10
48,32,model_2_SeedDen_1,1477234,10
49,28,model_2_SeedDen_1,1477234,10
50,21,model_2_SeedDen_1,1477234,10
51,14,model_2_SeedDen_1,1477234,10
52,18,model_2_SeedDen_1,1477234,10
53,19,model_2_SeedDen_1,1477234,10
54,10,model_2_SeedDen_1,1477234,10
55,23,model_2_SeedDen_1,1477234,10
56,24,model_2_SeedDen_1,1477234,10
57,20,model_2_SeedDen_1,1477234,10
0,112,model_2_SeedDen_1,1477234,20
1,103,model_2_SeedDen_1,1477234,20
2,184,model_2_SeedDen_1,1477234,20
3,118,model_2_SeedDen_1,1477234,20
4,196,model_2_SeedDen_1,1477234,20
5,117,model_2_SeedDen_1,1477234,20
6,372,model_2_SeedDen_1,1477234,20
7,91,model_2_SeedDen_1,1477234,20
8,193,model_2_SeedDen_1,1477234,20
9,105,model_2_SeedDen_1,1477234,20
10,195,model_2_SeedDen_1,1477234,20
11,116,model_2_SeedDen_1,1477234,20
12,170,model_2_SeedDen_1,1477234,20
13,111,model_2_SeedDen_1,1477234,20
14,153,model_2_SeedDen_1,1477234,20
15,223,model_2_SeedDen_1,1477234,20
16,97,model_2_SeedDen_1,1477234,20
17,106,model_2_SeedDen_1,1477234,20
18,104,model_2_SeedDen_1,1477234,20
19,151,model_2_SeedDen_1,1477234,20
20,175,model_2_SeedDen_1,1477234,20
21,118,model_2_SeedDen_1,1477234,20
22,130,model_2_SeedDen_1,1477234,20
23,112,model_2_SeedDen_1,1477234,20
